,1,2268318,2520377,pv,1511544070
666,1000028,2440378,3002561,pv,1511857691
667,1000028,3822894,3002561,cart,1511858126
668,1000028,2203246,3002561,pv,1511858133
669,1000028,2190231,3002561,pv,1511858316
670,1000028,1358583,3002561,pv,1511858335
671,1000028,557241,3002561,pv,1511858473
672,1000028,1358583,3002561,pv,1511858563
673,1000028,1340093,3002561,pv,1511859207
674,1000028,4905597,4145813,pv,1511859232
675,1000028,1261381,3002561,pv,1511859276
676,1000028,3603317,3002561,pv,1511859404
677,1000028,2621260,722945,pv,1511934451
678,1000028,778926,2885642,pv,1511934484
679,1000028,2621260,722945,buy,1511934727
680,1000028,461271,4145813,pv,1511934752
681,1000028,1910706,1516409,buy,1512112339
682,1000028,4978290,3002561,pv,1512112948
683,1000028,1910706,1516409,pv,1512112956
684,1000028,4416401,757910,pv,1512113091
685,1000028,2342307,2529187,pv,1512113243
686,1000028,2026617,2529187,pv,1512113274
687,1000028,1265647,801221,pv,1512113416
688,1000028,2026617,2529187,fav,1512113429
689,1000028,3582347,4993094,pv,1512141423
690,1000028,4949016,285583,pv,1512174081
691,1000028,3241217,285583,pv,1512174275
692,1000028,1391781,401357,pv,1512187994
693,1000028,2750042,4145813,pv,1512193008
694,1000028,510539,3456641,pv,1512215644
695,1000028,3083031,4130426,pv,1512215783
696,1000028,3723578,4130426,fav,1512215911
697,1000028,4757411,3938045,pv,1512215981
698,1000028,2014138,3338209,pv,1512216028
699,1000028,2726698,3338209,fav,1512216080
700,1000028,3442548,3338209,pv,1512216085
701,1000028,2384317,3338209,pv,1512216109
702,1000028,100391,3338209,pv,1512216115
703,1000028,5024882,3338209,pv,1512216127
704,1000028,863811,3338209,buy,1512220119
705,1000028,3947413,634390,pv,1512266329
706,1000028,4640069,634390,pv,1512266450
707,1000028,3796824,634390,pv,1512266635
708,1000028,2600649,634390,pv,1512266658
709,1000028,3947413,634390,buy,1512267506
710,1000028,1059099,2520377,pv,1512311135
711,1000028,5015377,4022701,pv,1512311353
712,1000028,3717564,119741,pv,1512311708
713,1000028,4519765,4181361,pv,1512311765
714,1000028,3864020,4181361,pv,1512311776
715,1000028,4627188,1859277,pv,1512312039
716,1000028,1045462,4801426,pv,1512312312
717,1000028,1268758,3002561,pv,1512312606
718,1000028,1451706,4145813,pv,1512312615
719,1000028,1566478,4145813,pv,1512312623
720,1000028,1073874,3844144,pv,1512312782
721,1000028,124229,4498047,pv,1512312879
722,1000028,2234644,1009182,pv,1512312901
723,1000028,3984897,4993094,pv,1512313017
724,1000028,1893062,4145813,pv,1512313156
725,1000028,1278804,3598912,cart,1512313685
726,1000028,3783653,1074254,cart,1512313721
727,1000028,3740282,3598912,cart,1512313799
728,1000028,2298425,3158249,cart,1512313830
729,1000028,4875259,547606,pv,1512313866
730,1000028,3540173,4804883,pv,1512313936
731,1000028,4985685,3158249,cart,1512314093
732,1000028,756251,3158249,cart,1512314146
733,1000028,237758,3158249,cart,1512314222
734,1000028,1545095,3158249,cart,1512314324
735,1000028,80579,2407396,pv,1512314462
736,1000028,2558517,3598912,cart,1512314593
737,1000028,3958311,1646753,pv,1512314693
738,1000028,1332406,2940518,pv,1512314706
739,1000028,3958311,1646753,pv,1512314744
740,1000028,1332406,2940518,pv,1512314810
741,1000028,2826485,2940518,pv,1512314891
742,1000028,130862,246844,cart,1512315396
743,1000028,3099445,3944885,pv,1512315436
744,1000028,130862,246844,pv,1512315607
745,1000028,2808995,246844,pv,1512315622
746,1000028,130862,246844,pv,1512315711
747,1000028,4406528,246844,pv,1512315748
748,1000028,3189208,246844,pv,1512315916
749,1000028,4373095,246844,pv,1512316049
750,1000028,130862,246844,pv,1512316084
751,1000028,4406528,246844,pv,1512316208
752,1000028,4215869,246844,cart,1512316446
753,1000028,1138188,16219,cart,1512316506
754,1000028,3189208,246844,cart,1512316627
755,1000028,415998,3250334,pv,1512316670
756,1000028,4406528,246844,pv,1512316753
757,1000037,3616730,376030,pv,1511613741
758,1000037,435287,4129924,pv,1511613853
759,1000037,1437892,703487,pv,1511613948
760,1000037,1792937,703487,pv,1511613950
761,1000037,1437892,703487,pv,1511613951
762,1000037,4483211,703487,pv,1511614204
763,1000037,3561199,4817527,pv,1511867441
764,1000037,123989,1312642,pv,1511867453
765,1000037,4031999,2313309,pv,1511872684
766,1000037,4753136,890050,pv,1511872708
767,1000037,4120269,890050,pv,1511872715
768,1000037,4753136,890050,buy,1511872744
769,1000037,3233631,890050,buy,1511872788
770,1000037,1071479,2313309,pv,1511872820
771,1000037,4638593,4163659,pv,1511957260
772,1000037,1689621,4163659,pv,1511957272
773,1000037,3938585,4163659,pv,1511957283
774,1000037,3457648,4148053,pv,1511957315
775,1000037,2427580,2939262,pv,1511957325
776,1000037,378758,2939262,pv,1511957329
777,1000037,1692024,2939262,pv,1511957338
778,1000037,3149492,2735466,pv,1511958744
779,1000037,4062786,1879194,pv,1511958807
780,1000037,3355026,84264,pv,1511958862
781,1000037,4010287,4533189,pv,1511958909
782,1000037,4753136,890050,buy,1511959033
783,1000037,4219427,4533189,pv,1511959233
784,1000037,1857072,376030,pv,1511959828
785,1000037,3616730,376030,pv,1511960907
786,1000037,315911,376030,pv,1511962394
787,1000037,4808316,2154867,pv,1511962446
788,1000037,3371523,1859277,pv,1512025715
789,1000037,2367945,1859277,pv,1512025716
790,1000037,1591862,1320293,pv,1512025722
791,1000037,470623,703487,pv,1512098985
792,1000037,1437892,703487,pv,1512099077
793,1000037,315911,376030,pv,1512099357
794,1000037,2262199,2154867,pv,1512100281
795,1000037,4423605,2154867,pv,1512100286
796,1000037,4773509,2154867,pv,1512100293
797,1000037,1857072,376030,pv,1512100312
798,1000037,1677297,3694486,pv,1512100350
799,1000037,3039178,3694486,pv,1512100362
800,1000037,2828564,3694486,pv,1512100368
801,1000037,1677297,3694486,pv,1512100433
802,1000037,3688574,203249,pv,1512100488
803,1000037,1857072,376030,pv,1512100581
804,1000037,3616730,376030,pv,1512100894
805,1000037,1806110,376030,pv,1512100984
806,1000037,1611215,4178970,pv,1512101477
807,1000037,4167909,999755,pv,1512101858
808,1000037,1611215,4178970,pv,1512106218
809,1000037,1857072,376030,buy,1512107068
810,1000037,3264111,2188684,pv,1512107184
811,1000037,4921034,3549297,pv,1512107214
812,1000037,3441422,2154867,pv,1512107691
813,1000037,4045944,3549297,pv,1512108275
814,1000037,4495092,1686309,pv,1512120023
815,1000037,5150170,1686309,pv,1512120069
816,1000037,1484153,1686309,pv,1512120073
817,1000037,2974493,1686309,pv,1512120080
818,1000037,2973743,2106073,pv,1512120164
819,1000037,3867921,4524771,pv,1512120300
820,1000037,1602165,3252563,fav,1512121812
821,1000037,1220308,1299190,fav,1512121842
822,1000037,763873,5071267,pv,1512121871
823,1000037,3796012,5071267,pv,1512121894
824,1000037,303755,2550060,buy,1512125344
825,1000037,153634,4524771,pv,1512151089
826,1000037,333337,4550135,pv,1512151164
827,1000037,2329861,4524771,pv,1512151212
828,1000037,2843275,4550135,pv,1512151246
829,1000037,3743320,4550135,pv,1512151251
830,1000037,672087,4550135,pv,1512151304
831,1000037,1437343,3100080,fav,1512151607
832,1000037,1479721,5053508,pv,1512151679
833,1000037,4705547,1051370,pv,1512151709
834,1000037,4782588,1299190,pv,1512151728
835,1000037,2922990,2656238,pv,1512152003
836,1000037,4622270,1906712,pv,1512152106
837,1000037,2906740,3422001,pv,1512152177
838,1000037,3843094,3566895,fav,1512205229
839,1000037,1220308,1299190,pv,1512233620
840,1000037,2732998,3607626,pv,1512233869
841,1000037,4431835,1902453,pv,1512233965
842,1000037,1477128,1902453,pv,1512233974
843,1000037,4001416,1299190,pv,1512234116
844,1000037,2906740,3422001,pv,1512295606
845,1000040,3849409,4756105,pv,1511578189
846,1000040,3386371,2355072,pv,1511578330
847,1000040,2331370,3607361,pv,1511578403
848,1000040,3381470,4145813,pv,1511596534
849,1000040,3083057,3102419,pv,1511596593
850,1000040,1631499,4145813,pv,1511596604
851,1000040,248324,4145813,pv,1511596691
852,1000040,10899,4145813,pv,1511596740
853,1000040,4751733,4145813,pv,1511596743
854,1000040,3367752,4145813,pv,1511596797
855,1000040,1101356,4145813,pv,1511612519
856,1000040,4043471,4145813,pv,1511612529
857,1000040,2243461,4145813,pv,1511612573
858,1000040,4966998,4145813,pv,1511612583
859,1000040,4992653,4145813,pv,1511612592
860,1000040,1598074,4145813,pv,1511612640
861,1000040,1987784,4145813,pv,1511612679
862,1000040,248324,4145813,pv,1511612692
863,1000040,4541301,4145813,pv,1511612748
864,1000040,248324,4145813,pv,1511613430
865,1000040,1987784,4145813,pv,1511613438
866,1000040,595066,4145813,pv,1511613447
867,1000040,4369705,4145813,pv,1511613469
868,1000040,3838839,4145813,pv,1511613473
869,1000040,3008576,4145813,pv,1511613481
870,1000040,841034,4145813,pv,1511613560
871,1000040,3838839,4145813,pv,1511613598
872,1000040,2501731,4145813,pv,1511613689
873,1000040,841034,4145813,pv,1511613695
874,1000040,1208967,4145813,pv,1511613708
875,1000040,1101984,4145813,pv,1511613747
876,1000040,2501731,4145813,pv,1511613774
877,1000040,595066,4145813,pv,1511613836
878,1000040,2843491,4145813,pv,1511613892
879,1000040,4715598,4145813,pv,1511614027
880,1000040,767831,4145813,pv,1511614053
881,1000040,1066843,4690421,pv,1511627050
882,1000040,4333209,3002561,pv,1511627063
883,1000040,675589,2520771,pv,1511627230
884,1000040,2040903,4145813,pv,1511627240
885,1000040,4463971,3253357,pv,1511627336
886,1000040,4785201,149192,pv,1511627389
887,1000040,4872807,4756105,pv,1511627451
888,1000040,4945526,3160926,pv,1511627467
889,1000040,3506150,1676308,pv,1511627613
890,1000040,2580489,3017203,pv,1511627700
891,1000040,4656873,4962280,pv,1511627900
892,1000040,2905339,1320293,pv,1511627926
893,1000040,1598074,4145813,pv,1511677185
894,1000040,767831,4145813,pv,1511677538
895,1000040,344058,4145813,pv,1511677548
896,1000040,841034,4145813,pv,1511677580
897,1000040,2501731,4145813,pv,1511677658
898,1000040,841034,4145813,pv,1511677723
899,1000040,3643713,4145813,pv,1511677764
900,1000040,248324,4145813,cart,1511677890
901,1000040,3246783,4145813,pv,1511677890
902,1000040,898292,4145813,pv,1511677894
903,1000040,248324,4145813,pv,1511678068
904,1000040,2305737,4145813,pv,1511678083
905,1000040,1103144,4145813,pv,1511678093
906,1000040,3968543,4145813,pv,1511678106
907,1000040,3474345,4145813,pv,1511678129
908,1000040,1987784,4145813,pv,1511678169
909,1000040,1962813,4145813,pv,1511678185
910,1000040,3923973,4145813,pv,1511678221
911,1000040,4715598,4145813,pv,1511678278
912,1000040,248324,4145813,pv,1511678384
913,1000040,1101356,4145813,pv,1511691531
914,1000040,2171595,4145813,pv,1511691708
915,1000040,2243461,4145813,pv,1511691722
916,1000040,4541301,4145813,pv,1511691750
917,1000040,4960765,4145813,pv,1511691778
918,1000040,1118620,4145813,pv,1511691803
919,1000040,4821468,4145813,pv,1511691835
920,1000040,2320196,4145813,pv,1511691866
921,1000040,226821,4145813,pv,1511691935
922,1000040,1674340,4145813,pv,1511691972
923,1000040,4258341,4145813,pv,1511692115
924,1000040,585091,4145813,pv,1511693195
925,1000040,4966998,4145813,pv,1511693200
926,1000040,5155007,4145813,pv,1511693206
927,1000040,3602674,4145813,pv,1511693228
928,1000040,4795978,982926,pv,1511698138
929,1000040,477044,982926,pv,1511698202
930,1000040,806725,4145813,pv,1511706229
931,1000040,4258341,4145813,pv,1511706247
932,1000040,248324,4145813,pv,1511706832
933,1000040,3909833,570735,cart,1511755677
934,1000040,843709,570735,pv,1511755740
935,1000040,3303427,570735,pv,1511755746
936,1000040,4636223,570735,cart,1511755822
937,1000040,3909833,570735,pv,1511757534
938,1000040,4636223,570735,pv,1511757563
939,1000040,3909833,570735,pv,1511762952
940,1000040,4226968,570735,pv,1511763120
941,1000040,2044513,570735,pv,1511763134
942,1000040,2754226,570735,pv,1511763234
943,1000040,4752029,570735,pv,1511763248
944,1000040,2358177,570735,pv,1511763338
945,1000040,4981042,570735,pv,1511763391
946,1000040,843709,570735,pv,1511763483
947,1000040,3858544,570735,pv,1511763489
948,1000040,2922665,570735,pv,1511763551
949,1000040,4574098,570735,pv,1511763586
950,1000040,5160703,570735,pv,1511763602
951,1000040,3464539,570735,pv,1511764596
952,1000040,4928938,570735,pv,1511764601
953,1000040,3832388,570735,pv,1511781951
954,1000040,2331370,3607361,pv,1511781961
955,1000040,377159,1859277,pv,1511781979
956,1000040,2317377,1392527,pv,1511782027
957,1000040,2044478,4756105,pv,1511782046
958,1000040,3822751,4756105,pv,1511782056
959,1000040,601373,4756105,pv,1511782072
960,1000040,4772606,4756105,pv,1511782101
961,1000040,987588,4756105,pv,1511782125
962,1000040,4294336,4756105,pv,1511782139
963,1000040,3667452,4756105,pv,1511782164
964,1000040,601373,4756105,pv,1511782286
965,1000040,956343,3607361,pv,1511782301
966,1000040,1573985,3607361,pv,1511782310
967,1000040,4852598,3607361,pv,1511782330
968,1000040,4980758,4756105,pv,1511782351
969,1000040,3667452,4756105,pv,1511782450
970,1000040,4865425,4756105,pv,1511782517
971,1000040,1160380,4756105,pv,1511782622
972,1000040,3524356,1575622,pv,1511790557
973,1000040,2368045,1575622,pv,1511790605
974,1000040,3471238,1575622,cart,1511790642
975,1000040,1082963,1575622,pv,1511790662
976,1000040,121154,1575622,pv,1511790688
977,1000040,3787445,1575622,pv,1511790755
978,1000040,972831,1575622,pv,1511790797
979,1000040,3966206,1575622,pv,1511790816
980,1000040,4813503,1575622,pv,1511790825
981,1000040,1783293,1575622,pv,1511790828
982,1000040,4263223,1575622,pv,1511790845
983,1000040,326278,1575622,pv,1511790882
984,1000040,4942505,1575622,pv,1511790896
985,1000040,3057044,149192,pv,1511795718
986,1000040,4527261,149192,pv,1511795725
987,1000040,2336255,149192,pv,1511795910
988,1000040,5014171,149192,pv,1511796021
989,1000040,4191175,149192,pv,1511796056
990,1000040,3471238,1575622,pv,1511797924
991,1000040,3524356,1575622,pv,1511798383
992,1000040,1610932,1575622,pv,1511798431
993,1000040,4944872,1575622,pv,1511798442
994,1000040,1630357,1575622,pv,1511798474
995,1000040,13215,1575622,pv,1511798560
996,1000040,2031423,1575622,pv,1511798597
997,1000040,1514222,1575622,pv,1511798615
998,1000040,4413999,1575622,pv,1511798618
999,1000040,2492167,1575622,pv,1511798633
1000,1000040,1073038,1575622,pv,1511798667
1001,1000040,2492167,1575622,pv,1511798772
1002,1000040,4765006,1575622,pv,1511798790
1003,1000040,211641,1575622,pv,1511798804
1004,1000040,2031423,1575622,pv,1511798857
1005,1000040,3471238,1575622,pv,1511798862
1006,1000040,2492167,1575622,pv,1511798866
1007,1000040,3471238,1575622,pv,1511798870
1008,1000040,2492167,1575622,pv,1511798883
1009,1000040,3471238,1575622,pv,1511798893
1010,1000040,2492167,1575622,pv,1511798897
1011,1000040,3471238,1575622,pv,1511798973
1012,1000040,3328741,1575622,pv,1511799036
1013,1000040,3471238,1575622,pv,1511799043
1014,1000040,994992,1575622,pv,1511799063
1015,1000040,4385832,1575622,pv,1511799085
1016,1000040,3495548,1575622,pv,1511799143
1017,1000040,2492167,1575622,pv,1511799179
1018,1000040,2141058,1575622,pv,1511799208
1019,1000040,1371392,1575622,pv,1511799373
1020,1000040,2502456,1575622,pv,1511799394
1021,1000040,3471238,1575622,pv,1511799416
1022,1000040,2492167,1575622,pv,1511799424
1023,1000040,3471238,1575622,pv,1511799442
1024,1000040,3526285,3607361,pv,1511799495
1025,1000040,1427653,3607361,pv,1511799608
1026,1000040,3382431,149192,pv,1511799800
1027,1000040,2109625,3607361,pv,1511800110
1028,1000040,1260011,4756105,pv,1511800220
1029,1000040,3526285,3607361,pv,1511800253
1030,1000040,2518716,2520377,pv,1511800671
1031,1000040,595066,4145813,pv,1511828208
1032,1000040,560110,1575622,pv,1511828218
1033,1000040,4480969,4145813,pv,1511828350
1034,1000040,121862,2920476,pv,1511828364
1035,1000040,1476040,4756105,pv,1511828648
1036,1000040,4732559,154040,pv,1511828731
1037,1000040,987077,4756105,pv,1511828757
1038,1000040,1675412,4308141,pv,1511828844
1039,1000040,674429,149192,pv,1511828901
1040,1000040,464703,154040,cart,1511828984
1041,1000040,2492167,1575622,pv,1511829027
1042,1000040,3471238,1575622,pv,1511829031
1043,1000040,2492167,1575622,pv,1511829090
1044,1000040,3471238,1575622,pv,1511829103
1045,1000040,464703,154040,pv,1511844022
1046,1000040,2492167,1575622,pv,1511844028
1047,1000040,3471238,1575622,pv,1511844035
1048,1000040,3909833,570735,pv,1511844039
1049,1000040,3471238,1575622,pv,1511855839
1050,1000040,2492167,1575622,pv,1511855846
1051,1000040,3909833,570735,pv,1511855918
1052,1000040,4636223,570735,cart,1511856014
1053,1000040,3239327,4159072,pv,1511864571
1054,1000040,955544,4159072,pv,1511864577
1055,1000040,3239327,4159072,pv,1511864579
1056,1000040,955544,4159072,cart,1511864647
1057,1000040,3239327,4159072,pv,1511864658
1058,1000040,4636223,570735,pv,1511864913
1059,1000040,2492167,1575622,pv,1511864936
1060,1000040,3471238,1575622,pv,1511864939
1061,1000040,2492167,1575622,pv,1511878867
1062,1000040,3471238,1575622,pv,1511878878
1063,1000040,2492167,1575622,pv,1511879431
1064,1000040,3471238,1575622,pv,1511879447
1065,1000040,2492167,1575622,pv,1511879454
1066,1000040,3471238,1575622,pv,1511879457
1067,1000040,4957656,154040,pv,1511879708
1068,1000040,2401405,1575622,pv,1511879754
1069,1000040,1813186,149192,pv,1511879768
1070,1000040,2188381,4756105,pv,1511879785
1071,1000040,2568954,2520377,pv,1511879791
1072,1000040,1841984,982926,pv,1511880563
1073,1000040,601373,4756105,pv,1511880670
1074,1000040,1101984,4145813,pv,1511880714
1075,1000040,1823719,2520377,pv,1511880742
1076,1000040,2991894,149192,pv,1511880748
1077,1000040,1569718,4756105,pv,1511880783
1078,1000040,1891642,2355072,pv,1511880797
1079,1000040,3312267,154040,pv,1511880850
1080,1000040,587013,2520377,pv,1511880857
1081,1000040,4540513,570735,pv,1511880871
1082,1000040,403385,154040,pv,1511880878
1083,1000040,3680951,1859277,pv,1511880887
1084,1000040,711637,1575622,pv,1511880903
1085,1000040,2429527,570735,pv,1511881546
1086,1000040,1700097,1575622,pv,1511881630
1087,1000040,3540075,4756105,pv,1511881709
1088,1000040,2307787,3607361,pv,1511881734
1089,1000040,1514222,1575622,pv,1511882202
1090,1000040,1371392,1575622,pv,1511882223
1091,1000040,1610932,1575622,pv,1511882240
1092,1000040,350762,1575622,pv,1511882253
1093,1000040,830308,1575622,pv,1511882484
1094,1000040,3163184,1575622,pv,1511882497
1095,1000040,1783293,1575622,pv,1511882507
1096,1000040,4885125,1575622,cart,1511883474
1097,1000040,2401405,1575622,pv,1511883710
1098,1000040,1116495,1575622,pv,1511883728
1099,1000040,1812835,1575622,pv,1511884063
1100,1000040,1764973,1575622,pv,1511884081
1101,1000040,2831493,1575622,pv,1511884098
1102,1000040,2517500,1575622,pv,1511884141
